종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"214450","파마리서치","KOSDAQ","제약","57100","-100","-0.17","577391203000"
"208340","파멥신","KOSDAQ","제약","3805","-115","-2.93","97707780730"
"177830","파버나인","KOSDAQ","일반전기전자","3655","-15","-0.41","52225392215"
"037070","파세코","KOSDAQ","일반전기전자","12000","300","2.56","240000000000"
"150900","파수","KOSDAQ","소프트웨어","9500","490","5.44","110531759000"
"037030","파워넷","KOSDAQ","일반전기전자","2825","-75","-2.59","49896709400"
"047310","파워로직스","KOSDAQ","IT부품","5170","60","1.17","177956476940"
"368770","파이버프로","KOSDAQ","의료·정밀기기","2500","-20","-0.79","80160562500"
"170790","파이오링크","KOSDAQ","통신장비","10150","0","0.00","69591749500"
"049120","파인디앤씨","KOSDAQ","IT부품","1675","-5","-0.30","47198352675"
"038950","파인디지털","KOSDAQ","통신장비","4460","-55","-1.22","45540011900"
"441270","파인엠텍","KOSDAQ","IT부품","9100","420","4.84","266350739200"
"106240","파인테크닉스","KOSDAQ","IT부품","2425","-175","-6.73","38613413225"
"131760","파인텍","KOSDAQ","IT부품","1100","-30","-2.65","47219472300"
"065690","파커스","KOSDAQ","IT부품","2155","25","1.17","30276308305"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","96500","3100","3.32","670313993500"
"091700","파트론","KOSDAQ","IT부품","8000","0","0.00","471345712000"
"032800","판타지오","KOSDAQ","오락·문화","519","-11","-2.08","49847962230"
"318010","팜스빌","KOSDAQ","음식료·담배","15150","-1250","-7.62","120129470700"
"027710","팜스토리","KOSDAQ","음식료·담배","2130","-195","-8.39","237317358000"
"225590","패션플랫폼","KOSDAQ","섬유·의류","1425","-10","-0.70","37957316025"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","658","61","10.22","38910188450"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","2995","50","1.70","82943757620"
"222110","팬젠","KOSDAQ","제약","5710","-250","-4.19","60969267300"
"263750","펄어비스","KOSDAQ","디지털컨텐츠","42100","200","0.48","2704329495500"
"251970","펌텍코리아","KOSDAQ","화학","15850","50","0.32","196540000000"
"087010","펩트론","KOSDAQ","제약","7780","60","0.78","160476916340"
"119500","포메탈","KOSDAQ","금속","3730","-110","-2.86","44190175360"
"389140","포바이포","KOSDAQ","디지털컨텐츠","11500","-50","-0.43","117578702500"
"022100","포스코 ICT","KOSDAQ","기타서비스","5280","-80","-1.49","802743369120"
"009520","포스코엠텍","KOSDAQ","금속","6280","-50","-0.79","261516174840"
"189690","포시에스","KOSDAQ","소프트웨어","7200","-150","-2.04","65572725600"
"318020","포인트모바일","KOSDAQ","일반전기전자","18100","0","0.00","229187123200"
"256630","포인트엔지니어링","KOSDAQ","금속","1810","-60","-3.21","104974700320"
"331380","포커스에이치엔에스","KOSDAQ","일반전기전자","1740","5","0.29","33144532680"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","1880","-5","-0.27","90243355800"
"041020","폴라리스오피스","KOSDAQ","소프트웨어","1075","-50","-4.44","51051825250"
"114630","폴라리스우노","KOSDAQ","화학","793","9","1.15","48194800212"
"290720","푸드나무","KOSDAQ","유통","19300","-200","-1.03","131356456200"
"005670","푸드웰","KOSDAQ","음식료·담배","5150","-100","-1.90","51500000000"
"094940","푸른기술","KOSDAQ","정보기기","6310","60","0.96","52760345660"
"007330","푸른저축은행","KOSDAQ","금융","15600","-2050","-11.61","235291680000"
"093380","풍강","KOSDAQ","금속","3630","-35","-0.95","35861906190"
"023900","풍국주정","KOSDAQ","음식료·담배","11400","-100","-0.87","143640000000"
"371950","풍원정밀","KOSDAQ","IT부품","13800","500","3.76","290358734400"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","20250","-50","-0.25","161311095000"
"220100","퓨쳐켐","KOSDAQ","제약","10750","250","2.38","147188688250"
"035200","프럼파스트","KOSDAQ","화학","3500","50","1.45","34057065000"
"334970","프레스티지바이오로직스","KOSDAQ","제약","3350","-135","-3.87","204711696150"
"203690","프로스테믹스","KOSDAQ","종이·목재","996","-9","-0.90","45721475616"
"321260","프로이천","KOSDAQ","일반전기전자","2020","-10","-0.49","56948009680"
"053610","프로텍","KOSDAQ","반도체","21000","800","3.96","231000000000"
"377220","프롬바이오","KOSDAQ","음식료·담배","7520","-440","-5.53","106445600000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","6500","500","8.33","75242219000"
"053160","프리엠스","KOSDAQ","일반전기전자","6130","0","0.00","36780000000"
"041590","플래스크","KOSDAQ","건설","1550","5","0.32","188432796300"
"367000","플래티어","KOSDAQ","소프트웨어","9280","-50","-0.54","76742880960"
"075130","플랜티넷","KOSDAQ","컴퓨터서비스","2175","5","0.23","36153546000"
"237820","플레이디","KOSDAQ","기타서비스","4605","-125","-2.64","59068979700"
"023770","플레이위드","KOSDAQ","디지털컨텐츠","5180","-140","-2.63","45412127600"
"300080","플리토","KOSDAQ","디지털컨텐츠","39400","-450","-1.13","205625093400"
"032580","피델릭스","KOSDAQ","반도체","1310","95","7.82","43403003840"
"051380","피씨디렉트","KOSDAQ","유통","7100","-120","-1.66","54457255600"
"241820","피씨엘","KOSDAQ","제약","9910","170","1.75","104740752180"
"237750","피앤씨테크","KOSDAQ","일반전기전자","4975","-85","-1.68","32320585000"
"024850","피에스엠씨","KOSDAQ","반도체","965","-24","-2.43","39153549090"
"319660","피에스케이","KOSDAQ","반도체","16150","-50","-0.31","233906215550"
"031980","피에스케이홀딩스","KOSDAQ","반도체","7050","-160","-2.22","152014884750"
"002230","피에스텍","KOSDAQ","의료·정밀기기","3250","40","1.25","63925039750"
"057880","피에이치씨","KOSDAQ","유통","1740","0","0.00","206724832500"
"043370","피에이치에이","KOSDAQ","운송장비·부품","5710","40","0.71","119910000000"
"239890","피엔에이치테크","KOSDAQ","화학","13000","-50","-0.38","119686216000"
"347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스","3015","-70","-2.27","90481886640"
"137400","피엔티","KOSDAQ","기계·장비","39400","450","1.16","896003201200"
"128660","피제이메탈","KOSDAQ","금속","3440","5","0.15","85323589360"
"006140","피제이전자","KOSDAQ","의료·정밀기기","5950","-230","-3.72","89250000000"
"376180","피코그램","KOSDAQ","기타제조","35750","-950","-2.59","111971967250"
"304840","피플바이오","KOSDAQ","제약","10100","-700","-6.48","118702068000"
"062970","피피아이","KOSDAQ","일반전기전자","2440","-95","-3.75","22711971400"
"087600","픽셀플러스","KOSDAQ","반도체","8670","-70","-0.80","70804057860"
"161580","필옵틱스","KOSDAQ","IT부품","7190","140","1.99","158101679330"
"347770","핌스","KOSDAQ","IT부품","10050","160","1.62","76129403250"
"163730","핑거","KOSDAQ","소프트웨어","8920","10","0.11","83007218640"
"341160","하나금융15호스팩","KOSDAQ","금융","2340","-110","-4.49","11021400000"
"343510","하나금융16호스팩","KOSDAQ","금융","2125","-35","-1.62","8521250000"
"388220","하나금융19호스팩","KOSDAQ","금융","2210","0","0.00","13945100000"
"400560","하나금융20호스팩","KOSDAQ","금융","2260","-10","-0.44","6893000000"
"406760","하나금융21호스팩","KOSDAQ","금융","2115","-5","-0.24","15672150000"
"418170","하나금융22호스팩","KOSDAQ","금융","2095","-25","-1.18","12590950000"
"427950","하나금융23호스팩","KOSDAQ","금융","2085","-10","-0.48","10070550000"
"430230","하나금융24호스팩","KOSDAQ","금융","2070","0","0.00","16568280000"
"299030","하나기술","KOSDAQ","기계·장비","68200","1800","2.71","509670194000"
"067310","하나마이크론","KOSDAQ","반도체","9950","-100","-1.00","476822447300"
"372290","하나머스트7호스팩","KOSDAQ","금융","2125","-15","-0.70","9146000000"
"166090","하나머티리얼즈","KOSDAQ","반도체","31600","500","1.61","624184498400"
"136480","하림","KOSDAQ","음식료·담배","2590","30","1.17","275083128180"
"003380","하림지주","KOSDAQ","금융","6480","60","0.93","725796424080"
"365590","하이딥","KOSDAQ","반도체","982","-17","-1.70","134983119664"
"149980","하이로닉","KOSDAQ","의료·정밀기기","5420","-70","-1.28","76443788400"
"013030","하이록코리아","KOSDAQ","금속","20150","-200","-0.98","274306624800"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","15650","-700","-4.28","233844052800"
"106080","하이소닉","KOSDAQ","IT부품","5650","0","0.00","75931762500"
"377400","하이제6호스팩","KOSDAQ","금융","2130","0","0.00","11517975000"
"400840","하이제7호스팩","KOSDAQ","금융","2090","-15","-0.71","10700800000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","2945","-145","-4.69","55073152145"
"106190","하이텍팜","KOSDAQ","제약","8850","-340","-3.70","62735720700"
"373200","하인크코리아","KOSDAQ","기타제조","5890","-270","-4.38","111480030000"
"066130","하츠","KOSDAQ","일반전기전자","5070","-140","-2.69","64896000000"
"004590","한국가구","KOSDAQ","유통","4260","-75","-1.73","63900000000"
"039340","한국경제TV","KOSDAQ","방송서비스","5610","-580","-9.37","129030000000"
"034950","한국기업평가","KOSDAQ","기타서비스","68000","-100","-0.15","308754952000"
"222980","한국맥널티","KOSDAQ","음식료·담배","5370","-150","-2.72","59239063710"
"256840","한국비엔씨","KOSDAQ","제약","5710","0","0.00","385896006480"
"025550","한국선재","KOSDAQ","금속","3665","-30","-0.81","87627210670"
"017890","한국알콜","KOSDAQ","화학","10000","10","0.10","216057600000"
"080720","한국유니온제약","KOSDAQ","제약","5650","0","0.00","44656063200"
"063570","한국전자금융","KOSDAQ","기타서비스","4500","-15","-0.33","153664776000"
"041460","한국전자인증","KOSDAQ","소프트웨어","4865","-15","-0.31","92435000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","1440","0","0.00","12101760000"
"039740","한국정보공학","KOSDAQ","유통","3410","30","0.89","27342733770"
"053300","한국정보인증","KOSDAQ","소프트웨어","4595","30","0.66","191962240945"
"025770","한국정보통신","KOSDAQ","통신서비스","13500","-100","-0.74","505497658500"
"409570","한국제10호스팩","KOSDAQ","금융","2125","-15","-0.70","11496250000"
"023760","한국캐피탈","KOSDAQ","금융","723","-8","-1.09","228185723448"
"054040","한국컴퓨터","KOSDAQ","IT부품","3390","40","1.19","54481673100"
"050540","한국코퍼레이션","KOSDAQ","기타서비스","822","0","0.00","4207455498"
"021650","한국큐빅","KOSDAQ","화학","2295","-40","-1.71","37524542085"
"053590","한국테크놀로지","KOSDAQ","유통","752","10","1.35","101560406464"
"032300","한국파마","KOSDAQ","제약","22750","300","1.34","248127447750"
"037230","한국팩키지","KOSDAQ","종이·목재","2280","-60","-2.56","67944745560"
"030520","한글과컴퓨터","KOSDAQ","소프트웨어","13100","0","0.00","330170173000"
"052600","한네트","KOSDAQ","통신서비스","5440","70","1.30","62906528000"
"256150","한독크린텍","KOSDAQ","기계·장비","8450","-150","-1.74","70937750000"
"092460","한라IMS","KOSDAQ","운송장비·부품","4775","5","0.10","84123404925"
"047080","한빛소프트","KOSDAQ","디지털컨텐츠","3495","-195","-5.28","86754155190"
"114810","한솔아이원스","KOSDAQ","IT부품","6250","40","0.64","183451087500"
"070590","한솔인티큐브","KOSDAQ","컴퓨터서비스","1650","-35","-2.08","22901209650"
"226440","한송네오텍","KOSDAQ","기계·장비","1530","0","0.00","90418067280"
"042520","한스바이오메드","KOSDAQ","제약","9780","60","0.62","98807154180"
"078350","한양디지텍","KOSDAQ","반도체","10050","-150","-1.47","153206039100"
"045100","한양이엔지","KOSDAQ","기타서비스","12900","100","0.78","232200000000"
"024740","한일단조","KOSDAQ","운송장비·부품","2925","-235","-7.44","87432134400"
"005860","한일사료","KOSDAQ","음식료·담배","6860","-580","-7.80","270309279100"
"123840","한일진공","KOSDAQ","기계·장비","447","-21","-4.49","38554417371"
"007770","한일화학","KOSDAQ","화학","22400","550","2.52","78624000000"
"043090","한창바이오텍","KOSDAQ","유통","4100","-65","-1.56","180364301300"
"079170","한창산업","KOSDAQ","금속","10550","-1700","-13.88","54860000000"
"054920","한컴위드","KOSDAQ","소프트웨어","3725","-10","-0.27","105108626725"
"002680","한탑","KOSDAQ","음식료·담배","1810","-140","-7.18","54290618770"
"386580","한화플러스제2호스팩","KOSDAQ","금융","2140","5","0.23","8902400000"
"430460","한화플러스제3호스팩","KOSDAQ","금융","2085","-10","-0.48","12343200000"
"034810","해성산업","KOSDAQ","금융","10650","0","0.00","280694573700"
"03481K","해성산업1우","KOSDAQ","금융","16800","250","1.51","16800000000"
"076610","해성옵틱스","KOSDAQ","IT부품","518","-20","-3.72","60724515292"
"059270","해성티피씨","KOSDAQ","금속","8060","-450","-5.29","77500527000"
"220180","핸디소프트","KOSDAQ","소프트웨어","3420","-15","-0.44","66375360000"
"900270","헝셩그룹","KOSDAQ","금융","303","3","1.00","25095931974"
"214180","헥토이노베이션","KOSDAQ","소프트웨어","12300","-400","-3.15","163063375500"
"234340","헥토파이낸셜","KOSDAQ","소프트웨어","23200","150","0.65","219309600000"
"084990","헬릭스미스","KOSDAQ","기타서비스","12750","100","0.79","480538906500"
"170030","현대공업","KOSDAQ","운송장비·부품","5610","-20","-0.36","86057400000"
"319400","현대무벡스","KOSDAQ","기계·장비","2725","-15","-0.55","312735074625"
"048410","현대바이오","KOSDAQ","화학","19400","50","0.26","769844535200"
"052260","현대바이오랜드","KOSDAQ","화학","11550","150","1.32","173250000000"
"041440","현대에버다임","KOSDAQ","기계·장비","6850","580","9.25","122724216400"
"039010","현대에이치티","KOSDAQ","통신장비","7230","-150","-2.03","62358750000"
"090850","현대이지웰","KOSDAQ","기타서비스","5060","-110","-2.13","120156586660"
"092300","현우산업","KOSDAQ","IT부품","3610","10","0.28","67408865760"
"138360","협진","KOSDAQ","화학","4480","0","0.00","155061688320"
"011080","형지I&C","KOSDAQ","섬유·의류","589","0","0.00","22979039261"
"060560","홈센타홀딩스","KOSDAQ","유통","1045","5","0.48","133414653625"
"064240","홈캐스트","KOSDAQ","통신장비","3780","-95","-2.45","132443685360"
"039610","화성밸브","KOSDAQ","기계·장비","5630","140","2.55","58610552000"
"126640","화신정공","KOSDAQ","운송장비·부품","1380","-20","-1.43","50195964060"
"061250","화일약품","KOSDAQ","제약","2050","-80","-3.76","139506612300"
"097870","효성오앤비","KOSDAQ","화학","8300","-60","-0.72","70467000000"
"290270","휴네시온","KOSDAQ","소프트웨어","3810","-40","-1.04","36605230320"
"353190","휴럼","KOSDAQ","음식료·담배","998","-32","-3.11","38303659160"
"192410","휴림네트웍스","KOSDAQ","통신장비","1005","-50","-4.74","109340341800"
"090710","휴림로봇","KOSDAQ","기계·장비","2215","80","3.75","362763171070"
"205470","휴마시스","KOSDAQ","제약","13600","1300","10.57","465443884000"
"115160","휴맥스","KOSDAQ","통신장비","3400","20","0.59","149400722600"
"028080","휴맥스홀딩스","KOSDAQ","컴퓨터서비스","2960","-15","-0.50","37229417760"
"032860","휴먼엔","KOSDAQ","기타서비스","3640","0","0.00","65288375880"
"200670","휴메딕스","KOSDAQ","제약","20100","-150","-0.74","200420999400"
"065510","휴비츠","KOSDAQ","의료·정밀기기","9620","650","7.25","114385369020"
"215090","휴센텍","KOSDAQ","의료·정밀기기","1505","0","0.00","120843123170"
"263920","휴엠앤씨","KOSDAQ","기타제조","1435","-610","-29.83","70379767290"
"243070","휴온스","KOSDAQ","제약","29750","700","2.41","355082582750"
"084110","휴온스글로벌","KOSDAQ","제약","17100","-400","-2.29","215827513200"
"145020","휴젤","KOSDAQ","제약","108900","2900","2.74","1348776049500"
"024060","흥구석유","KOSDAQ","유통","6050","-150","-2.42","90750000000"
"010240","흥국","KOSDAQ","기계·장비","5050","115","2.33","62229614800"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","2225","-40","-1.77","88995040475"
"037440","희림","KOSDAQ","기타서비스","8870","520","6.23","123492353250"
"238490","힘스","KOSDAQ","반도체","6180","-140","-2.22","69909618480"
